id_usuario,nombre,fecha,hora_entrada,hora_salida,area,rol
1894,Horacio Rebollo Gonzalo,2025-06-25,08:07,18:02,TI,Gerente
1895,Eusebio Buenaventura Aranda Carnero,2025-08-03,08:19,17:15,Logística,Gerente
1896,Geraldo Nadal,2025-07-18,09:18,18:05,Recursos Humanos,Empleado
1897,Calisto Pánfilo Nogués Calleja,2025-09-06,09:06,18:03,Recursos Humanos,Practicante
1898,Gil Ferrán,2025-07-07,08:36,17:32,Ventas,Empleado
1899,Merche Albero Sans,2025-08-19,09:16,18:08,Contabilidad,Gerente
1900,Cesar Cuadrado Barba,2025-09-07,09:20,17:50,Ventas,Supervisor
1901,Natividad del Alberola,2025-09-02,09:13,17:38,Producción,Gerente
1902,Marita Jover Macias,2025-07-17,08:03,17:47,Ventas,Practicante
1903,Dorotea Amaya Arias,2025-08-14,09:06,17:26,Recursos Humanos,Practicante
1904,Cornelio Feijoo Uría,2025-09-13,08:42,17:06,Producción,Practicante
1905,Ema Quiroga Castrillo,2025-07-28,08:15,17:19,Contabilidad,Gerente
1906,Soledad Sedano Cepeda,2025-07-27,08:50,17:30,Contabilidad,Practicante
1907,Juan Carlos Aragón Barragán,2025-09-05,09:36,18:58,TI,Gerente
1908,Marco Reina Acevedo,2025-08-19,09:19,17:38,Logística,Practicante
1909,Urbano Pepito Mateos Quintero,2025-09-06,08:58,17:25,Logística,Empleado
1910,Úrsula Tormo Calzada,2025-09-08,09:46,18:35,TI,Gerente
1911,Samu del Acevedo,2025-09-14,09:06,17:06,Recursos Humanos,Empleado
1912,Saturnino Arjona Acosta,2025-08-06,09:20,18:23,Logística,Practicante
1913,Iker del Bravo,2025-07-23,09:19,17:53,Producción,Gerente
1914,Flora Luque Palmer,2025-07-09,09:58,18:55,Producción,Supervisor
1915,Ruben Mendoza-Campo,2025-09-04,08:59,17:04,Logística,Empleado
1916,Danilo Aguirre Flor,2025-06-20,08:57,18:11,Ventas,Supervisor
1917,Hermenegildo de Losada,2025-07-25,08:29,18:14,Logística,Supervisor
1918,Marcelo Albano Rincón Espinosa,2025-08-29,08:34,18:51,Recursos Humanos,Supervisor
1919,Hector Gomez Díaz,2025-06-21,09:40,18:00,Producción,Empleado
1920,Jeremías Grande Garzón,2025-09-13,08:43,17:50,Ventas,Supervisor
1921,Aura Bru Flor,2025-08-18,08:30,17:44,Logística,Gerente
1922,René Niño,2025-07-28,09:50,17:24,Producción,Gerente
1923,Charo Rosell Pizarro,2025-08-10,08:28,17:21,Recursos Humanos,Gerente
1924,Carlito Alejandro Ortuño Hernando,2025-07-26,08:38,18:08,Ventas,Empleado
1925,Aarón Vives,2025-07-09,09:49,18:35,Recursos Humanos,Supervisor
1926,Ofelia Sevilla,2025-08-04,08:46,18:02,Recursos Humanos,Practicante
1927,Tiburcio Muro Benitez,2025-08-23,08:53,18:52,Producción,Gerente
1928,Lidia Narváez Dávila,2025-08-17,09:38,18:05,Recursos Humanos,Empleado
1929,Tania Escalona Calzada,2025-07-26,09:07,18:42,Logística,Gerente
1930,Ernesto Francisco Escamilla,2025-09-01,08:14,18:30,Producción,Empleado
1931,Paloma Vilar Palmer,2025-07-29,08:12,18:19,Ventas,Practicante
1932,Ciriaco Galo Marqués Cantón,2025-06-27,08:13,17:51,Recursos Humanos,Supervisor
1933,Cristóbal Molins Ropero,2025-09-11,09:25,17:36,Logística,Empleado
1934,Ale Rosselló Milla,2025-09-13,09:51,18:22,Logística,Supervisor
1935,Amaya Valverde Urrutia,2025-08-08,08:07,17:02,Recursos Humanos,Empleado
1936,Gertrudis Monreal Luján,2025-07-08,08:30,17:38,Recursos Humanos,Gerente
1937,Amílcar Carvajal,2025-07-29,09:14,18:56,TI,Gerente
1938,Encarnación Casal Jordá,2025-06-27,08:53,17:45,Contabilidad,Empleado
1939,Tere Dominguez Nevado,2025-08-11,09:30,17:52,Ventas,Empleado
1940,Amaya Merino Boix,2025-08-05,09:43,18:12,Recursos Humanos,Gerente
1941,Xiomara Bejarano Sevilla,2025-06-21,08:59,17:28,Contabilidad,Empleado
1942,Ágata Rosalina Santiago Arce,2025-07-16,08:59,17:08,Contabilidad,Supervisor
1943,Manu Jara-Comas,2025-07-13,08:07,18:30,TI,Practicante
1944,Vito Asenjo Salvador,2025-08-24,09:18,18:00,Ventas,Gerente
1945,Josep Pulido,2025-08-27,09:33,17:47,Producción,Practicante
1946,Virginia Pizarro Franch,2025-09-07,08:59,18:05,Ventas,Supervisor
1947,Luis Ángel Zurita Baños,2025-07-21,09:46,18:43,Contabilidad,Empleado
1948,Chema Benavides,2025-08-07,08:40,18:18,Producción,Supervisor
1949,Vito Beltran Caparrós,2025-08-03,08:45,17:21,Logística,Gerente
1950,Jesús Escribano,2025-06-30,09:27,17:27,Logística,Empleado
1951,Julio Castilla Estevez,2025-08-04,08:09,18:09,TI,Gerente
1952,Ascensión Escalona Andrade,2025-06-20,08:46,18:02,Ventas,Practicante
1953,Íngrid Perales Sosa,2025-06-29,09:20,17:13,TI,Empleado
1954,José Ángel del Martorell,2025-08-18,09:47,18:01,Contabilidad,Supervisor
1955,Ximena Barros Samper,2025-07-14,09:42,17:30,Contabilidad,Supervisor
1956,Dionisia López,2025-08-24,08:54,19:00,Producción,Supervisor
1957,Lalo Mir Marquez,2025-07-09,08:21,18:07,Logística,Empleado
1958,Maite Verdejo Villa,2025-07-16,09:12,17:52,Recursos Humanos,Supervisor
1959,Baldomero Bilbao Carbajo,2025-07-23,09:24,18:07,Producción,Empleado
1960,Tadeo Rios-Bermúdez,2025-06-21,09:20,18:45,Logística,Gerente
1961,Sonia Manzanares León,2025-06-23,08:01,18:56,Ventas,Practicante
1962,Zacarías del Campos,2025-06-20,08:04,17:09,Recursos Humanos,Gerente
1963,Timoteo Rueda Saez,2025-08-01,08:01,17:28,Recursos Humanos,Supervisor
1964,Balduino Gil Martínez,2025-08-31,08:31,17:03,Contabilidad,Gerente
1965,Adela Fernandez Aguirre,2025-07-11,08:19,18:13,Contabilidad,Gerente
1966,Curro Peláez Carlos,2025-08-01,08:10,17:19,Ventas,Supervisor
1967,Sebastian Viña Manrique,2025-07-31,09:02,17:41,Ventas,Empleado
1968,Adolfo Gámez-Escribano,2025-07-08,08:25,18:11,TI,Practicante
1969,Gerónimo Roselló Amo,2025-08-24,08:40,18:17,Logística,Gerente
1970,Juan Antonio Azorin,2025-06-19,09:27,18:00,Producción,Supervisor
1971,Donato Ripoll Pintor,2025-08-23,09:07,18:35,Logística,Empleado
1972,Baudelio Barranco Bustos,2025-08-05,08:36,17:30,Ventas,Practicante
1973,Benjamín Blanes Sanabria,2025-06-19,09:26,17:27,TI,Gerente
1974,Yésica Mayo Duran,2025-08-10,08:20,18:56,Ventas,Gerente
1975,Cosme Arribas-Berenguer,2025-08-26,08:27,18:40,Ventas,Supervisor
1976,Sol Heras Porras,2025-09-13,08:05,17:24,TI,Empleado
1977,Juan José Moreno Rosell,2025-06-30,09:34,18:08,Contabilidad,Gerente
1978,Eloísa Bermúdez Amigó,2025-07-05,09:11,17:57,Ventas,Empleado
1979,Adriana Morera Ariño,2025-08-12,08:20,17:55,Ventas,Gerente
1980,Bonifacio Calderón,2025-07-05,09:16,17:16,Recursos Humanos,Gerente
1981,Samu Antúnez Recio,2025-07-04,09:08,17:35,Contabilidad,Supervisor
1982,Vanesa Medina-Carretero,2025-06-21,08:56,17:17,Recursos Humanos,Supervisor
1983,Teodosio Martí Perez,2025-06-21,08:31,18:57,Recursos Humanos,Empleado
1984,Alejandra Figueroa Gárate,2025-07-02,08:11,17:41,Contabilidad,Empleado
1985,Paco del Roman,2025-09-01,09:57,18:43,Producción,Gerente
1986,Severino de Alcalá,2025-08-11,08:07,18:48,Recursos Humanos,Gerente
1987,Ernesto Sala Jordá,2025-08-15,09:29,18:35,Contabilidad,Supervisor
1988,Fabricio Ferrández-Soriano,2025-06-21,08:14,17:49,Ventas,Gerente
1989,Teobaldo Arnau Flores,2025-09-08,09:17,18:54,Producción,Gerente
1990,Cleto Nicolau Crespo,2025-07-20,09:17,18:36,Ventas,Practicante
1991,Jesusa Pou Carlos,2025-07-02,09:22,17:17,Recursos Humanos,Supervisor
1992,Lalo Botella-Gutierrez,2025-08-07,09:53,17:34,Ventas,Empleado
1993,Sabas Taboada Arranz,2025-07-20,09:49,18:00,Ventas,Empleado
1994,Florinda Fernandez,2025-07-01,09:33,18:42,Contabilidad,Gerente
1995,Manuel Infante Jerez,2025-07-27,09:40,18:32,Recursos Humanos,Empleado
1996,Saturnina Castañeda Boix,2025-07-07,09:24,18:17,Producción,Practicante
1997,Leyre Antonia Losada Bernal,2025-08-07,09:06,18:45,Recursos Humanos,Gerente
1998,Edmundo de Ibañez,2025-06-25,08:08,18:51,Contabilidad,Practicante
1999,Simón Gras,2025-09-01,09:45,18:59,Recursos Humanos,Practicante
2000,Perla Menendez,2025-06-28,09:47,17:40,Recursos Humanos,Empleado
2001,Lorena María Cristina Caro Rios,2025-07-13,08:29,17:06,Recursos Humanos,Gerente
2002,Benjamín Medina Cabezas,2025-07-31,08:29,17:48,Ventas,Empleado
2003,Luis Miguel Cueto-Baena,2025-06-26,08:41,17:15,Logística,Empleado
2004,Hernán Cornelio Jódar Aguiló,2025-08-28,08:36,18:05,Recursos Humanos,Gerente
2005,Leonel del Rueda,2025-08-17,08:52,17:01,Contabilidad,Supervisor
2006,Clotilde Falcón Vilar,2025-07-04,08:47,17:28,Logística,Supervisor
2007,Eugenia Arroyo Carretero,2025-08-16,09:31,17:51,Ventas,Empleado
2008,Sandra Nuñez Tejera,2025-08-05,09:55,17:47,Logística,Supervisor
2009,Lola Peiró Méndez,2025-07-03,09:54,17:50,TI,Empleado
2010,María Pilar Pedrero Menéndez,2025-07-01,09:55,17:33,Logística,Practicante
2011,Felicidad Pineda Llanos,2025-07-03,08:42,18:48,TI,Empleado
2012,Juana del Aramburu,2025-07-03,08:10,17:51,Contabilidad,Gerente
2013,Aránzazu María Teresa Camps Jove,2025-07-03,09:52,17:11,Contabilidad,Practicante
2014,Mariana Nicolás,2025-08-14,10:00,18:42,Producción,Supervisor
2015,Andrea Huerta Benito,2025-06-19,08:14,18:45,TI,Empleado
2016,Luisina Leon Huertas,2025-07-24,09:39,17:04,Producción,Practicante
2017,Adrián Barrios-Rosa,2025-09-14,08:56,17:38,Producción,Supervisor
2018,Yésica Ribas,2025-08-31,08:47,17:35,Contabilidad,Empleado
2019,Feliciana Cantón Grande,2025-06-27,09:03,18:42,TI,Gerente
2020,Adolfo Nogués Romero,2025-08-31,09:55,18:46,Producción,Practicante
2021,Manuelita Bayona Herranz,2025-06-28,09:32,17:24,Ventas,Practicante
2022,Águeda Alberola Palacios,2025-09-05,08:06,17:41,TI,Supervisor
2023,Reinaldo Torralba Doménech,2025-08-21,08:22,18:23,Ventas,Gerente
2024,Florencio Prat-Córdoba,2025-06-19,09:52,17:54,Logística,Empleado
2025,Espiridión Duilio Murcia Sanmartín,2025-08-08,09:52,18:06,Producción,Gerente
2026,Gisela Quevedo Sánchez,2025-07-30,08:06,17:46,Ventas,Practicante
2027,Raquel Mayol Silva,2025-08-22,09:59,17:49,Recursos Humanos,Practicante
2028,Perla Peñas Rodriguez,2025-06-23,08:15,18:24,Contabilidad,Practicante
2029,Nazaret de Serra,2025-07-28,09:26,17:46,TI,Empleado
2030,Liliana Franco Gaya,2025-08-16,09:03,18:44,TI,Supervisor
2031,Armida Guijarro Pi,2025-08-04,08:13,18:52,Ventas,Gerente
2032,Soraya Milagros Rivas Coloma,2025-07-16,09:23,17:04,Ventas,Practicante
2033,Rubén Merino Priego,2025-09-06,08:27,17:07,Producción,Gerente
2034,Ariel Canet Mayol,2025-09-11,09:07,18:12,Recursos Humanos,Practicante
2035,Javier Hernando Huguet,2025-08-24,09:10,17:01,Ventas,Supervisor
2036,Patricia Montero Quevedo,2025-07-28,09:21,17:11,TI,Supervisor
2037,Carlito García Avilés,2025-07-14,09:53,17:49,Contabilidad,Supervisor
2038,Aristides del Uriarte,2025-08-12,09:03,17:17,Contabilidad,Gerente
2039,Germán Puig Giménez,2025-08-08,08:20,17:33,Recursos Humanos,Empleado
2040,Manuelita Lamas-Carpio,2025-08-09,08:59,17:56,Logística,Gerente
2041,Miguel Ángel Gelabert Rosado,2025-08-05,08:41,17:04,Producción,Practicante
2042,José Luis Villaverde Maldonado,2025-06-26,08:08,17:42,Contabilidad,Practicante
2043,Urbano Adadia Figueras,2025-06-25,09:03,17:13,TI,Practicante
2044,Berta Castilla Sainz,2025-08-15,09:18,18:34,Contabilidad,Supervisor
2045,Filomena Rosa María Corominas Guijarro,2025-09-13,08:27,18:12,Recursos Humanos,Empleado
2046,Albert Navarro Alcalde,2025-08-26,09:41,17:42,Producción,Practicante
2047,Agapito Aguado-Zamorano,2025-07-15,09:01,18:21,Producción,Supervisor
2048,Luis Ángel del Arnaiz,2025-07-26,09:45,17:15,Producción,Supervisor
2049,Calista Eli Jara Ferrero,2025-06-19,09:11,17:52,TI,Gerente
2050,Emigdio Casals Llanos,2025-08-15,08:02,18:16,Recursos Humanos,Gerente
2051,Cintia Ruiz Osuna,2025-08-01,09:34,17:04,Producción,Practicante
2052,Hernán Llano Matas,2025-07-19,08:00,17:11,Logística,Supervisor
2053,Jonatan Morcillo Espejo,2025-09-01,08:17,17:22,Producción,Supervisor
2054,Charo Grau Escalona,2025-08-02,08:21,18:37,Producción,Supervisor
2055,Rosalinda del Guerra,2025-08-21,08:52,17:41,TI,Supervisor
2056,Poncio Perez Céspedes,2025-07-31,09:09,17:06,Ventas,Supervisor
2057,Saturnina Marti Hoyos,2025-09-15,09:06,17:39,Ventas,Empleado
2058,Cleto Bruno Sola Fiol,2025-09-13,09:46,17:12,Ventas,Empleado
2059,Lorenzo Laguna-Linares,2025-09-02,09:11,17:23,Ventas,Gerente
2060,Ovidio Catalá Medina,2025-08-15,09:33,18:56,Logística,Supervisor
2061,José Mari Sigfrido Cadenas Blázquez,2025-08-17,09:44,17:40,Ventas,Supervisor
2062,Gil Peralta Gimeno,2025-07-16,08:57,18:13,TI,Gerente
2063,Casemiro Cases Bermudez,2025-09-17,08:15,17:57,Recursos Humanos,Empleado
2064,Teodora Tovar Tovar,2025-08-23,09:21,17:41,Logística,Supervisor
2065,Ruben Roman,2025-07-16,09:13,18:25,TI,Gerente
2066,Marciano Jover-Cañellas,2025-08-20,09:59,17:10,Recursos Humanos,Empleado
2067,Jessica Canet Benitez,2025-08-06,08:29,17:06,TI,Gerente
2068,Venceslás Apolinar Guerra Landa,2025-08-01,08:12,17:57,Producción,Gerente
2069,Araceli Alcázar Tenorio,2025-08-04,09:24,18:22,Contabilidad,Supervisor
2070,Patricia Azahara Palacios Sobrino,2025-09-15,09:13,18:48,Ventas,Supervisor
2071,Cruz Mascaró Otero,2025-09-08,08:19,17:48,Recursos Humanos,Practicante
2072,Patricio de Samper,2025-07-15,08:24,17:47,TI,Practicante
2073,Felicia Palomares Gil,2025-07-05,09:56,18:22,Producción,Practicante
2074,Pascual Chaparro Hernandez,2025-06-19,09:18,18:34,Producción,Gerente
2075,Iker Ballester Nevado,2025-08-11,08:35,17:38,Ventas,Gerente
2076,Ileana Palomo Palma,2025-09-04,09:14,17:28,Producción,Supervisor
2077,Celestino Solera Busquets,2025-08-18,08:49,18:49,Ventas,Practicante
2078,Desiderio Clemente Tello,2025-08-16,09:12,18:08,Logística,Supervisor
2079,José Mateo Salgado Barbero,2025-07-05,09:13,18:37,Logística,Empleado
2080,Carmina Zabaleta Domínguez,2025-09-09,08:37,18:28,Ventas,Gerente
2081,Cruz Andreu Tamarit,2025-07-16,08:57,17:18,Logística,Gerente
2082,Nydia Gallart Salazar,2025-09-04,08:56,18:02,Recursos Humanos,Supervisor
2083,Íñigo Chacón Sanz,2025-07-23,08:23,18:50,Logística,Supervisor
2084,Florencia Arias Gibert,2025-09-04,08:42,18:21,Contabilidad,Gerente
2085,Javier Zurita Bautista,2025-06-30,08:55,17:44,Producción,Empleado
2086,Hilda Batlle-Andrade,2025-09-01,09:11,17:42,Ventas,Empleado
2087,Jennifer Soria,2025-09-04,08:01,17:00,Recursos Humanos,Empleado
2088,Marcela Expósito Bas,2025-08-19,09:24,18:44,Producción,Empleado
2089,Paz Cózar Llanos,2025-08-23,09:53,18:38,Ventas,Practicante
2090,Anastasio Mercader Saavedra,2025-07-10,08:45,18:29,Logística,Gerente
2091,Bernardita Marco Ariza,2025-07-15,08:28,17:04,Ventas,Practicante
2092,Reyes Donoso Guitart,2025-07-10,08:45,17:05,Ventas,Empleado
2093,Victor Palomares,2025-08-10,08:38,18:57,Logística,Supervisor
2094,Kike Acedo Vazquez,2025-08-18,08:46,18:03,Logística,Supervisor
2095,Paca Codina Arrieta,2025-07-26,08:08,18:25,Logística,Supervisor
2096,Che Rodriguez Pagès,2025-09-10,09:01,17:22,Producción,Practicante
2097,Eusebio Pino Larrea,2025-08-21,08:09,18:31,Producción,Supervisor
2098,Amílcar Cerdá,2025-08-19,08:09,17:52,TI,Gerente
2099,Rufino Sanchez Solano,2025-08-16,09:34,18:53,Ventas,Practicante
2100,Reyes Débora Company Alcántara,2025-06-25,08:26,18:42,Ventas,Gerente
2101,Liliana Carretero Casanova,2025-06-24,08:20,17:59,Producción,Empleado
2102,Gregorio Barreda Rosado,2025-09-10,08:20,18:43,Producción,Gerente
2103,Luz Ribas,2025-09-16,09:04,18:30,Recursos Humanos,Gerente
2104,Olimpia Buendía,2025-09-02,09:53,17:15,Recursos Humanos,Supervisor
2105,Jacobo Gaya Castell,2025-08-14,08:02,18:18,TI,Gerente
2106,Chita Briones Tomás,2025-07-12,08:47,17:02,Recursos Humanos,Practicante
2107,Pascuala Múgica Bayón,2025-08-06,08:44,18:06,Ventas,Gerente
2108,Ainoa Pepita Royo Huerta,2025-09-16,08:20,18:54,Ventas,Empleado
2109,Luciana Carreras Mesa,2025-09-12,08:12,18:02,Contabilidad,Practicante
2110,Patricio Morata-Arribas,2025-09-04,09:32,18:36,Ventas,Gerente
2111,René Juárez Boix,2025-07-23,08:20,17:06,Recursos Humanos,Supervisor
2112,Jovita Ignacia Criado Lasa,2025-07-25,08:26,18:49,Contabilidad,Supervisor
2113,María Ángeles Gras Juliá,2025-09-12,08:35,18:34,Logística,Empleado
2114,Isidoro Ciriaco Aznar Guardia,2025-08-02,08:09,17:47,Logística,Supervisor
2115,José Manuel Alberdi Guerra,2025-09-07,08:39,18:04,Contabilidad,Empleado
2116,Arturo Botella Galán,2025-08-01,08:02,17:07,Producción,Supervisor
2117,Trini Requena Colom,2025-09-14,08:53,18:41,Producción,Practicante
2118,Cintia Ureña Verdú,2025-07-27,09:03,18:50,Contabilidad,Empleado
2119,Sosimo Saez Francisco,2025-06-27,09:09,17:54,Ventas,Empleado
2120,Eligia Regina Pla Segarra,2025-07-21,08:18,17:39,Producción,Practicante
2121,Elisabet Herrero Gracia,2025-08-14,08:19,17:47,Producción,Empleado
2122,Bonifacio Perez Gutiérrez,2025-09-08,09:30,18:56,Producción,Supervisor
2123,Reinaldo Solana Villena,2025-08-18,08:40,17:32,Contabilidad,Empleado
2124,Eva Garriga Córdoba,2025-07-20,08:32,18:11,Producción,Gerente
2125,Vera del Nicolau,2025-08-29,09:37,18:38,Recursos Humanos,Gerente
2126,Amparo Yáñez-Bauzà,2025-07-09,08:44,18:09,Ventas,Gerente
2127,Joaquín Silva Cadenas,2025-07-09,08:28,17:45,TI,Gerente
2128,Charo del Diez,2025-08-31,08:41,17:15,TI,Gerente
2129,Trini Almazán Salmerón,2025-07-18,08:55,18:45,Contabilidad,Empleado
2130,Georgina Berrocal Gutierrez,2025-07-06,08:42,17:12,Producción,Supervisor
2131,Corona de Mendez,2025-08-08,08:54,18:39,Logística,Empleado
2132,Olegario Escobar-Díez,2025-09-14,08:40,17:01,Producción,Gerente
2133,León Figueras Folch,2025-07-01,08:14,17:02,Producción,Supervisor
2134,Dalila Haro Leal,2025-08-29,09:55,18:39,TI,Practicante
2135,Fortunato Llobet Villegas,2025-07-08,08:41,18:21,Contabilidad,Supervisor
2136,José Pastor Ortiz,2025-06-22,09:38,18:02,Ventas,Empleado
2137,Nando Mendoza Malo,2025-08-21,08:26,18:24,Logística,Supervisor
2138,Adolfo Mateo Coca,2025-08-13,09:02,18:08,Contabilidad,Gerente
2139,Efraín Ovidio Madrid Priego,2025-08-03,08:20,18:54,Logística,Empleado
2140,Julia Jesusa Lozano Ferrández,2025-07-07,08:56,17:38,Logística,Empleado
2141,Nicanor Cerro,2025-07-15,08:08,18:30,Recursos Humanos,Practicante
2142,Albina Barón-Isern,2025-08-07,09:33,17:37,Recursos Humanos,Practicante
2143,Armando de Morante,2025-06-20,09:21,17:57,Recursos Humanos,Practicante
2144,Pepita Berenguer,2025-08-23,08:51,17:46,Ventas,Gerente
2145,María Fernanda Valderrama Botella,2025-09-14,08:13,17:23,Contabilidad,Supervisor
2146,Leocadia Fajardo Duarte,2025-07-03,08:39,18:36,TI,Supervisor
2147,Oriana del Adán,2025-07-31,09:25,17:20,TI,Practicante
2148,Nilo Montero Sedano,2025-09-02,08:17,17:28,Logística,Practicante
2149,Alfonso Verdú Palacios,2025-09-17,08:33,18:12,Logística,Practicante
2150,Bautista Leopoldo Arévalo Marcos,2025-06-24,09:38,17:54,Ventas,Empleado
2151,Ignacio Aguiló Mur,2025-07-23,09:45,17:50,Ventas,Supervisor
2152,Édgar Suarez Melero,2025-08-22,09:56,17:01,Logística,Gerente
2153,Calista Real Rodriguez,2025-09-09,09:59,18:23,TI,Gerente
2154,Azeneth Flor Perea,2025-08-06,08:05,17:31,Recursos Humanos,Practicante
2155,Teodoro Herrero,2025-09-08,09:50,18:13,Contabilidad,Practicante
2156,Lucio de Rosales,2025-08-07,09:15,17:57,Ventas,Gerente
2157,Azeneth Sevillano,2025-08-01,08:24,18:31,TI,Empleado
2158,Charo del Feliu,2025-08-10,08:26,18:29,Contabilidad,Gerente
2159,Pastora Mármol Calzada,2025-08-29,09:33,17:12,Recursos Humanos,Empleado
2160,Victoria Vega,2025-08-06,08:37,17:31,TI,Gerente
2161,Quique Valverde Ayuso,2025-07-04,09:10,17:30,Logística,Supervisor
2162,Dionisio Lloret Balaguer,2025-09-08,08:12,18:17,TI,Empleado
2163,Plinio Ferrán-Reguera,2025-08-11,08:51,17:21,TI,Gerente
2164,Glauco Talavera,2025-07-07,08:19,17:36,Ventas,Gerente
2165,Luis Miguel Gimeno Matas,2025-06-29,09:28,17:10,Logística,Practicante
2166,Leocadia Espejo-Gomila,2025-08-12,08:45,18:52,Recursos Humanos,Gerente
2167,Curro Parra Camps,2025-08-19,09:46,17:30,Logística,Practicante
2168,Juan Bárcena Merino,2025-07-31,09:57,17:03,Recursos Humanos,Practicante
2169,Cayetana Torres,2025-09-05,09:04,18:27,Logística,Practicante
2170,Epifanio de Hurtado,2025-09-04,09:58,17:15,TI,Practicante
2171,Dominga Flores Gonzalo,2025-07-18,08:28,18:04,Ventas,Gerente
2172,Enrique Alfonso Gabaldón Alcaraz,2025-07-25,08:18,18:08,Recursos Humanos,Empleado
2173,Estefanía Lina Vigil Blanch,2025-07-05,08:11,17:41,TI,Supervisor
2174,Macaria Pascual Navas,2025-06-22,09:03,18:16,Logística,Gerente
2175,Natalio Aragonés Garmendia,2025-08-30,09:20,17:10,Recursos Humanos,Supervisor
2176,Pancho Maza Berrocal,2025-08-22,09:33,17:04,Contabilidad,Empleado
2177,Trini Mancebo Roman,2025-07-26,09:25,18:49,Recursos Humanos,Gerente
2178,Gabino Salgado Roig,2025-08-21,08:05,18:24,Logística,Gerente
2179,Isabel Díez Vila,2025-09-16,09:26,18:25,Recursos Humanos,Empleado
2180,Olalla Nuria Gómez Reyes,2025-08-15,09:19,18:33,Recursos Humanos,Empleado
2181,Andrea Melero Bello,2025-08-13,09:29,17:15,Logística,Empleado
2182,Aristides Peral Peñalver,2025-08-28,09:22,18:46,Logística,Practicante
2183,Balduino Cerdá Estrada,2025-09-16,08:26,17:02,Recursos Humanos,Gerente
2184,Cristóbal Oliver Fuentes,2025-08-25,08:39,18:55,Logística,Supervisor
2185,Ciriaco de Andres,2025-08-01,09:08,17:53,Contabilidad,Practicante
2186,María Del Carmen Navarrete,2025-07-27,09:40,17:27,Recursos Humanos,Practicante
2187,Moisés Nicolau Orozco,2025-08-15,08:49,17:54,Producción,Practicante
2188,Marisa Vallés,2025-07-13,09:03,18:14,Contabilidad,Practicante
2189,Corona Bustamante Casanovas,2025-07-14,08:48,17:39,Producción,Empleado
2190,Isaac Gabaldón Vega,2025-08-01,08:13,17:00,Producción,Practicante
2191,Tatiana Cloe Vergara Cuervo,2025-09-07,09:38,18:53,Producción,Supervisor
2192,Gerardo Carballo-Torres,2025-08-19,09:51,17:17,Recursos Humanos,Supervisor
2193,Agustina Nuñez Chaparro,2025-09-08,09:27,17:17,Contabilidad,Empleado
2194,Marisol Lago Atienza,2025-08-13,08:59,17:05,TI,Practicante
2195,Genoveva Acevedo Guillen,2025-06-29,09:57,18:31,Contabilidad,Gerente
2196,Mercedes Pinedo,2025-06-23,08:10,17:39,Ventas,Gerente
2197,Wilfredo Báez Cal,2025-07-29,08:48,17:08,TI,Gerente
2198,Ciríaco Mate Nicolás,2025-07-01,08:06,18:38,Logística,Supervisor
2199,Raquel Orozco Ricart,2025-07-23,08:50,18:09,Recursos Humanos,Practicante
2200,Teobaldo Acosta Manjón,2025-09-16,09:40,18:47,Recursos Humanos,Gerente
2201,Rosa Silva Camps,2025-08-09,09:44,17:17,Logística,Supervisor
2202,Gisela Morena Merino Casas,2025-06-26,08:17,17:50,Contabilidad,Practicante
2203,Marta Nevado Alcántara,2025-07-01,09:33,17:42,TI,Gerente
2204,Magdalena Ferrer-Narváez,2025-08-26,08:13,18:21,Contabilidad,Empleado
2205,Marino Oliva,2025-08-01,08:00,17:07,TI,Supervisor
2206,Martirio Bonilla Maldonado,2025-08-12,09:08,17:38,Ventas,Gerente
2207,Maximiano del Saura,2025-06-29,08:53,17:25,Recursos Humanos,Supervisor
2208,Ruben Bermúdez Andrés,2025-07-03,09:16,17:09,Recursos Humanos,Practicante
2209,Arsenio Porras Peiró,2025-07-31,08:50,18:08,Logística,Practicante
2210,Evelia Cózar Espada,2025-06-29,09:13,17:30,Logística,Supervisor
2211,Severo Guerrero Guardiola,2025-09-02,09:22,18:48,Logística,Gerente
2212,Matías Pinto Ferreras,2025-07-02,08:43,17:48,Logística,Gerente
2213,Morena Domingo,2025-08-18,08:42,17:35,TI,Gerente
2214,Santiago Poza Mancebo,2025-09-03,09:43,18:22,Ventas,Empleado
2215,Purificación Serrano Guerra,2025-08-03,08:50,17:06,Logística,Gerente
2216,Hermenegildo Bernat,2025-07-17,09:58,18:47,Recursos Humanos,Supervisor
2217,Florina Castañeda,2025-08-31,09:03,17:34,Recursos Humanos,Gerente
2218,Carlito Madrigal Carro,2025-07-18,08:49,17:24,Logística,Supervisor
2219,Cecilio Ángel Galán,2025-07-29,09:54,17:13,Logística,Supervisor
2220,Hugo Macias,2025-07-22,08:05,17:48,Logística,Practicante
2221,Dionisio Cepeda Sotelo,2025-07-07,09:37,17:09,Ventas,Gerente
2222,Albert Ferrero Campos,2025-09-15,08:07,17:22,Producción,Practicante
2223,Sandalio de Barceló,2025-09-06,09:01,17:25,Recursos Humanos,Practicante
2224,Eli Barón Toledo,2025-08-17,08:48,17:37,Logística,Gerente
2225,Marciano Villena Tena,2025-07-17,08:42,17:48,Contabilidad,Empleado
2226,Lope de Riera,2025-09-12,08:55,18:03,Ventas,Practicante
2227,Vasco Villena Cortina,2025-06-27,08:11,18:00,Contabilidad,Practicante
2228,Osvaldo Nicolau-Hernando,2025-07-12,08:46,17:09,Ventas,Empleado
